age_group,room,activity_code,subcategory,avg_minutes_per_day,avg_hours_per_day,weighted_respondents,unweighted_respondents
35-44,Caregiving,030401,Physical care for hh adults,0.23569314660444757,0.003928219110074126,16170111588.666594,1220
35-44,Caregiving,030404,Obtaining medical and care services for hh adult,0.2611961309909718,0.00435326884984953,16170111588.666594,1220
35-44,Caregiving,030501,Helping hh adults,0.3802853287994093,0.006338088813323488,16170111588.666594,1220
35-44,Caregiving,030502,Organization & planning for hh adults,0.19839833929410353,0.0033066389882350587,16170111588.666594,1220
35-44,Caregiving,030503,Picking up/dropping off hh adult,0.11144003703830649,0.0018573339506384415,16170111588.666594,1220
35-44,Caregiving,030504,Waiting associated with helping hh adults,0.6521811764782437,0.010869686274637394,16170111588.666594,1220
35-44,Caregiving,040101,Physical care for nonhh children,0.20707610636578772,0.0034512684394297955,16170111588.666594,1220
35-44,Caregiving,040102,Reading to/with nonhh children,0.01402898397258286,0.00023381639954304765,16170111588.666594,1220
35-44,Caregiving,040103,"Playing with nonhh children, not sports",0.35734223605070325,0.005955703934178388,16170111588.666594,1220
35-44,Caregiving,040106,Talking with/listening to nonhh children,0.01019912124686083,0.00016998535411434719,16170111588.666594,1220
35-44,Caregiving,040109,Looking after nonhh children (as primary activity),0.2538901349437953,0.004231502249063255,16170111588.666594,1220
35-44,Caregiving,040110,Attending nonhh children's events,0.2635346759068382,0.004392244598447304,16170111588.666594,1220
35-44,Caregiving,040111,Waiting for/with nonhh children,0.02420026832891812,0.00040333780548196864,16170111588.666594,1220
35-44,Caregiving,040112,Dropping off/picking up nonhh children,0.06902612070866766,0.001150435345144461,16170111588.666594,1220
35-44,Caregiving,040199,"Caring for and helping nonhh children, n.e.c.*",0.07477384899022604,0.0012462308165037675,16170111588.666594,1220
35-44,Caregiving,040201,Homework (nonhh children),0.02388644287100806,0.0003981073811834677,16170111588.666594,1220
35-44,Caregiving,040299,"Activities related to nonhh child's educ., n.e.c.*",0.051328040728968224,0.0008554673454828038,16170111588.666594,1220
35-44,Caregiving,040401,Physical care for nonhh adults,0.050713145153511045,0.0008452190858918507,16170111588.666594,1220
35-44,Caregiving,040402,Looking after nonhh adult (as a primary activity),0.0071764164827540985,0.00011960694137923497,16170111588.666594,1220
35-44,Caregiving,040404,Obtaining medical and care services for nonhh adult,0.4205011141088794,0.007008351901814657,16170111588.666594,1220
35-44,Caregiving,040405,Waiting associated with caring for nonhh adults,0.13807499269246787,0.0023012498782077977,16170111588.666594,1220
35-44,Caregiving,040501,"Housework, cooking, & shopping assistance for nonhh adults",0.08867331658416444,0.001477888609736074,16170111588.666594,1220
35-44,Caregiving,040502,House & lawn maintenance & repair assistance for nonhh adults,0.818226953948765,0.013637115899146084,16170111588.666594,1220
35-44,Caregiving,040503,Animal & pet care assistance for nonhh adults,0.21152755166265874,0.003525459194377646,16170111588.666594,1220
35-44,Caregiving,040505,Financial management assistance for nonhh adults,0.06631236122424813,0.0011052060204041355,16170111588.666594,1220
35-44,Caregiving,040506,Household management & paperwork assistance for nonhh adults,0.5025618087888162,0.00837603014648027,16170111588.666594,1220
35-44,Caregiving,040507,Picking up/dropping off nonhh adult,0.17789653018516455,0.0029649421697527426,16170111588.666594,1220
35-44,Caregiving,040508,Waiting associated with helping nonhh adults,0.022804387193220137,0.00038007311988700227,16170111588.666594,1220
35-44,Caregiving,040599,"Helping nonhh adults, n.e.c.*",0.11373284500378313,0.0018955474167297187,16170111588.666594,1220
35-44,Caregiving,080101,Using paid childcare services,0.01159439590791878,0.00019323993179864635,16170111588.666594,1220
35-44,Caregiving,080102,Waiting associated w/purchasing childcare svcs,0.011448231311388566,0.00019080385518980943,16170111588.666594,1220
35-44,Caregiving,080201,Banking,0.05147262355683192,0.000857877059280532,16170111588.666594,1220
35-44,Caregiving,080202,Using other financial services,0.03786581664500471,0.0006310969440834119,16170111588.666594,1220
35-44,Caregiving,080301,Using legal services,0.034585796044665204,0.0005764299340777535,16170111588.666594,1220
35-44,Caregiving,080401,Using health and care services outside the home,1.8092245391860986,0.03015374231976831,16170111588.666594,1220
35-44,Caregiving,080403,Waiting associated with medical services,0.03418715404896012,0.0005697859008160019,16170111588.666594,1220
35-44,Caregiving,080501,Using personal care services,1.408407722562145,0.023473462042702415,16170111588.666594,1220
35-44,Caregiving,080502,Waiting associated w/personal care services,0.062298990528292936,0.0010383165088048822,16170111588.666594,1220
35-44,Caregiving,080601,Activities rel. to purchasing/selling real estate,0.19303938379902538,0.0032173230633170897,16170111588.666594,1220
35-44,Caregiving,080701,Using veterinary services,0.09195825628526832,0.001532637604754472,16170111588.666594,1220
35-44,Caregiving,080702,Waiting associated with veterinary services,0.24950797718601708,0.004158466286433618,16170111588.666594,1220
35-44,Travel,180101,Travel related to personal care,0.9740303630892677,0.01623383938482113,16170111588.666594,1220
35-44,Travel,180201,Travel related to housework,0.18080564030156387,0.0030134273383593977,16170111588.666594,1220
35-44,Travel,180202,"Travel related to food & drink prep., clean-up, & presentation",0.2839717450449031,0.004732862417415051,16170111588.666594,1220
35-44,Travel,180203,"Travel related to interior maintenance, repair, & decoration",0.015282861526691126,0.00025471435877818545,16170111588.666594,1220
35-44,Travel,180204,"Travel related to exterior maintenance, repair, & decoration",0.014501104740603454,0.00024168507901005758,16170111588.666594,1220
35-44,Travel,180205,"Travel related to lawn, garden, and houseplant care",0.07223476539890832,0.0012039127566484719,16170111588.666594,1220
35-44,Travel,180206,Travel related to care for animals and pets (not vet care),0.1459074408006444,0.00243179068001074,16170111588.666594,1220
35-44,Travel,180207,Travel related to vehicle care & maintenance (by self),0.10279133157920808,0.001713188859653468,16170111588.666594,1220
35-44,Travel,180208,"Travel related to appliance, tool, and toy set-up, repair, & maintenance (by self)",0.021339872605815744,0.0003556645434302624,16170111588.666594,1220
35-44,Travel,180209,Travel related to household management,0.9265469679337136,0.015442449465561893,16170111588.666594,1220
35-44,Travel,180301,Travel related to caring for & helping hh children,9.258161011992437,0.15430268353320728,16170111588.666594,1220
35-44,Travel,180302,Travel related to hh children's education,0.05489147540919559,0.0009148579234865931,16170111588.666594,1220
35-44,Travel,180303,Travel related to hh children's health,0.3857231335189252,0.006428718891982086,16170111588.666594,1220
35-44,Travel,180304,Travel related to caring for hh adults,0.17047872915808476,0.002841312152634746,16170111588.666594,1220
35-44,Travel,180305,Travel related to helping hh adults,0.7182369350775936,0.01197061558462656,16170111588.666594,1220
35-44,Travel,180401,Travel related to caring for and helping nonhh children,0.3199327157720876,0.005332211929534794,16170111588.666594,1220
35-44,Travel,180402,Travel related to nonhh children's education,0.029645094176318786,0.0004940849029386465,16170111588.666594,1220
35-44,Travel,180404,Travel related to caring for nonhh adults,0.03857001020386926,0.0006428335033978209,16170111588.666594,1220
35-44,Travel,180405,Travel related to helping nonhh adults,1.248329478693005,0.020805491311550083,16170111588.666594,1220
35-44,Travel,180501,Travel related to working,20.08266207382053,0.3347110345636755,16170111588.666594,1220
35-44,Travel,180502,Travel related to work-related activities,0.006019741370235142,0.00010032902283725237,16170111588.666594,1220
35-44,Travel,180503,Travel related to income-generating activities,0.0019729473854098335,3.2882456423497224e-05,16170111588.666594,1220
35-44,Travel,180504,Travel related to job search & interviewing,0.011564768996507001,0.00019274614994178337,16170111588.666594,1220
35-44,Travel,180601,Travel related to taking class,0.4570089512356563,0.007616815853927606,16170111588.666594,1220
35-44,Travel,180603,Travel related to research/homework,0.03964194347992863,0.0006606990579988106,16170111588.666594,1220
35-44,Travel,180701,Travel related to grocery shopping,4.059918459517729,0.06766530765862883,16170111588.666594,1220
35-44,Travel,180702,Travel related to purchasing gas,1.4042194325032658,0.023403657208387763,16170111588.666594,1220
35-44,Travel,180703,Travel related to purchasing food (not groceries),3.3341094720561775,0.05556849120093629,16170111588.666594,1220
35-44,Travel,180704,"Travel related to shopping, ex groceries, food, and gas",3.739862013089336,0.06233103355148893,16170111588.666594,1220
35-44,Travel,180799,"Travel related to consumer purchases, n.e.c.*",0.009774488216021853,0.00016290813693369756,16170111588.666594,1220
35-44,Travel,180801,Travel related to using childcare services,0.02289646262277713,0.00038160771037961885,16170111588.666594,1220
35-44,Travel,180802,Travel related to using financial services and banking,0.049511979666784015,0.0008251996611130669,16170111588.666594,1220
35-44,Travel,180803,Travel related to using legal services,0.023057197363110137,0.00038428662271850227,16170111588.666594,1220
35-44,Travel,180804,Travel related to using medical services,0.8818304284042889,0.01469717380673815,16170111588.666594,1220
35-44,Travel,180805,Travel related to using personal care services,0.25440459178724795,0.004240076529787465,16170111588.666594,1220
35-44,Travel,180806,Travel related to using real estate services,0.10354595335313037,0.0017257658892188394,16170111588.666594,1220
35-44,Travel,180807,Travel related to using veterinary services,0.22539186264166708,0.0037565310440277845,16170111588.666594,1220
35-44,Travel,180903,Travel related to using pet services (not vet),0.06223565659799942,0.0010372609432999903,16170111588.666594,1220
35-44,Travel,180905,Travel related to using vehicle maintenance & repair services,0.358722587145177,0.00597870978575295,16170111588.666594,1220
35-44,Travel,181001,Travel related to using government services,0.06506796571367954,0.0010844660952279922,16170111588.666594,1220
35-44,Travel,181002,Travel related to civic obligations & participation,0.3084664859268152,0.005141108098780253,16170111588.666594,1220
35-44,Travel,181101,Travel related to eating and drinking,4.997637214622877,0.08329395357704795,16170111588.666594,1220
35-44,Travel,181201,Travel related to socializing and communicating,2.6304215950092975,0.04384035991682163,16170111588.666594,1220
35-44,Travel,181202,Travel related to attending or hosting social events,0.7485301962538264,0.012475503270897107,16170111588.666594,1220
35-44,Travel,181203,Travel related to relaxing and leisure,1.1496202703968559,0.019160337839947597,16170111588.666594,1220
35-44,Travel,181204,Travel related to arts and entertainment,1.2438915277076044,0.020731525461793406,16170111588.666594,1220
35-44,Travel,181205,Travel as a form of entertainment,0.18301193936463886,0.0030501989894106477,16170111588.666594,1220
35-44,Travel,181301,Travel related to participating in sports/exercise/recreation,1.4975714875507375,0.024959524792512292,16170111588.666594,1220
35-44,Travel,181302,Travel related to attending sporting/recreational events,0.48037864494239557,0.008006310749039926,16170111588.666594,1220
35-44,Travel,181401,Travel related to religious/spiritual practices,1.169649862822673,0.019494164380377883,16170111588.666594,1220
35-44,Travel,181501,Travel related to volunteering,0.9869392894805232,0.016448988158008722,16170111588.666594,1220
35-44,Travel,181599,"Travel related to volunteer activities, n.e.c.*",0.044447662420435206,0.0007407943736739201,16170111588.666594,1220
35-44,Travel,181601,Travel related to phone calls,0.07897381364136952,0.0013162302273561587,16170111588.666594,1220
35-44,Travel,181801,Security procedures related to traveling,0.30706350856276343,0.005117725142712724,16170111588.666594,1220
35-44,Travel,189999,"Traveling, n.e.c.*",4.134510798842326,0.06890851331403877,16170111588.666594,1220
45-54,Sleep,010101,Sleeping,521.1539090315781,8.685898483859635,14651840258.4984,993
45-54,Sleep,010102,Sleeplessness,4.384101044817853,0.07306835074696422,14651840258.4984,993
45-54,Sleep,010201,"Washing, dressing and grooming oneself",39.45186229242987,0.6575310382071645,14651840258.4984,993
45-54,Sleep,010301,Health-related self care,4.000509112712427,0.06667515187854045,14651840258.4984,993
45-54,Sleep,010401,Personal/Private activities,0.12996248863922652,0.002166041477320442,14651840258.4984,993
45-54,Work,050101,"Work, main job",261.38077548107117,4.356346258017853,14651840258.4984,993
45-54,Work,050102,"Work, other job(s)",8.542830543365914,0.1423805090560986,14651840258.4984,993
